,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%),Unnamed: 0,Unnamed: 0.1,latitude,longitude,soil_latitude,soil_longitude,soil_newsuid,soil_prop,dist_to_soil
4729,SURVEY,1990,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4730,SURVEY,1989,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4731,SURVEY,1988,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4732,SURVEY,1987,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4733,SURVEY,1986,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4734,SURVEY,1985,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4735,SURVEY,1984,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4736,SURVEY,1983,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4737,SURVEY,1982,YEAR,,COUNTY,NE,31,NORTHWEST,10,GARDEN,69.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,,2305,30340,41.33,-102.14,41.33749961070311,-102.17083364465,WD20004808,70,0.03173259842970425
4738,SURVEY,2014,YEAR,,COUNTY,TX,48,BLACKLANDS,40,FANNIN,147.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.3,,2557,32889,33.43,-96.16,33.512499642003114,-96.15416700205,WD30004884,100,0.08270559107899918
4739,SURVEY,1988,YEAR,,COUNTY,TX,48,BLACKLANDS,40,FANNIN,147.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.4,,2557,32889,33.43,-96.16,33.512499642003114,-96.15416700205,WD30004884,100,0.08270559107899918
4740,SURVEY,1986,YEAR,,COUNTY,TX,48,BLACKLANDS,40,FANNIN,147.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.9,,2557,32889,33.43,-96.16,33.512499642003114,-96.15416700205,WD30004884,100,0.08270559107899918
4741,SURVEY,1985,YEAR,,COUNTY,TX,48,BLACKLANDS,40,FANNIN,147.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89.7,,2557,32889,33.43,-96.16,33.512499642003114,-96.15416700205,WD30004884,100,0.08270559107899918
4742,SURVEY,1984,YEAR,,COUNTY,TX,48,BLACKLANDS,40,FANNIN,147.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.1,,2557,32889,33.43,-96.16,33.512499642003114,-96.15416700205,WD30004884,100,0.08270559107899918
4743,SURVEY,1982,YEAR,,COUNTY,TX,48,BLACKLANDS,40,FANNIN,147.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.9,,2557,32889,33.43,-96.16,33.512499642003114,-96.15416700205,WD30004884,100,0.08270559107899918
4744,SURVEY,2014,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,86.6,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4745,SURVEY,1988,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.0,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4746,SURVEY,1986,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,78.4,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4747,SURVEY,1985,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.6,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4748,SURVEY,1984,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.4,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4749,SURVEY,1983,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.1,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4750,SURVEY,1982,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,BASTROP,21.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.3,,2705,34559,30.11,-97.3,30.11249965560311,-97.30416699745001,WD30004884,100,0.004859233054964695
4751,SURVEY,2014,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.0,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4752,SURVEY,2013,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.6,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4753,SURVEY,2010,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.3,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4754,SURVEY,1988,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.9,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4755,SURVEY,1986,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.4,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4756,SURVEY,1985,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4757,SURVEY,1984,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.3,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4758,SURVEY,1983,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.2,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4759,SURVEY,1982,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,FAYETTE,149.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69.0,,2720,34750,30.14,-96.68,30.20416632190311,-96.66250033335,WD30004884,100,0.06650981280559187
4760,SURVEY,2014,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,94.2,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4761,SURVEY,2013,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.9,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4762,SURVEY,1988,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.6,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4763,SURVEY,1986,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.9,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4764,SURVEY,1985,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4765,SURVEY,1984,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.9,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4766,SURVEY,1983,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.7,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4767,SURVEY,1982,YEAR,,COUNTY,TX,48,SOUTH CENTRAL,81,LEE,287.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.1,,2666,34145,30.35,-96.81,30.370832987903107,-96.82916699935,WD30004884,100,0.02830878395575325
4768,SURVEY,2014,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.7,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4769,SURVEY,2010,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.3,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4770,SURVEY,1988,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.6,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4771,SURVEY,1986,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.8,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4772,SURVEY,1985,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.1,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4773,SURVEY,1984,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,78.5,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4774,SURVEY,1983,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102.9,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4775,SURVEY,1982,YEAR,,COUNTY,TX,48,UPPER COAST,90,JACKSON,239.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80.4,,2670,34178,28.97,-96.64,29.037499659903112,-96.70416699985,WD30004886,100,0.0931322068716624
4776,SURVEY,2013,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,78.9,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4777,SURVEY,2012,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4778,SURVEY,2007,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4779,SURVEY,2006,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4780,SURVEY,2005,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4781,SURVEY,2004,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4782,SURVEY,2003,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4783,SURVEY,2002,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4784,SURVEY,2001,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4785,SURVEY,2000,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,78.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4786,SURVEY,1999,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4787,SURVEY,1998,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,76.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4788,SURVEY,1997,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4789,SURVEY,1996,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4790,SURVEY,1995,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4791,SURVEY,1994,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4792,SURVEY,1993,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,83.3,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4793,SURVEY,1992,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4794,SURVEY,1991,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4795,SURVEY,1990,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.8,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4796,SURVEY,1988,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4797,SURVEY,1987,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4798,SURVEY,1986,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4799,SURVEY,1984,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4800,SURVEY,1983,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4801,SURVEY,1982,YEAR,,COUNTY,KS,20,CENTRAL,50,BARTON,9.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.0,,2184,29615,38.45,-99.01,38.42916628900311,-99.02916699055001,WD40004727,70,0.028309310140753108
4802,SURVEY,2013,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85.5,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
4803,SURVEY,1995,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,77.0,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
4804,SURVEY,1994,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,94.0,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
4805,SURVEY,1993,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.3,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
4806,SURVEY,1992,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104.4,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
4807,SURVEY,1991,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
4808,SURVEY,1990,YEAR,,COUNTY,KS,20,EAST CENTRAL,80,CHASE,17.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.8,,2153,29331,38.25,-96.82,38.22916628980311,-96.82916699935,WD40004726,60,0.02276131274006145
